lid,zd,vdatum,lat,lon,elev
LOCV2,283.7,NGVD29,38.325,78.095833,283.7
LOTM2,,,38.918889,76.849167,98
LPGM2,258.56,NAVD88,39.167778,76.851389,258.6
LPMM2,,,39.335,76.710833333333,330
LPRM2,152.79,NAVD88,39.115833,76.873889,152.8
LRGV2,193.65,NAVD88,39.046389,77.4325,193.7
LRLV2,374.62,NGVD29,38.655556,78.074167,374.6
LTCM2,,,38.896639,76.840278,0
LTQM2,,,39.450833333333,76.274722222222,0
LUKM2,943.68,NAVD88,39.478889,79.063889,943.7
LUTM2,243.14,NAVD88,39.425278,76.596389,243.1
LVTV2,397.07,NAVD88,39.310833,77.718611,397.1
LYWV2,1001.74,NAVD88,38.3225,78.755,1001.7
MBGW2,354.33,NAVD88,39.423611,77.938889,354.3
MBOM2,,,38.826111,76.754167,20
MCDM2,,,39.400556,76.770556,472
MCRM2,,,39.276111,76.666111,80
MDLM2,376.25,NAVD88,39.427222222222,77.556111111111,376.2
MDLV2,327.49,NAVD88,38.986389,77.796944,327.5
MDRV2,178,NAVD88,38.959722,77.176111,178
MFEM2,,,39.388611,76.881389,500
MILW2,292.44,NAVD88,39.281944,77.789444,292.4
MITM2,,,38.900278,76.735278,87
MLCV2,,,37.953611,79.000833,1880
MLRM2,,,39.068333333333,76.651666666667,60
MLWV2,429.54,NAVD88,39.066944,78.003889,429.5
RBRV2,,,38.400556,78.226944,380
RCJD2,136.78,NAVD88,38.960278,77.041944,136.8
LKBM6,0,,33.065,88.424722222222,0
MOFW2,861.02,NAVD88,39.012222,78.956389,861
MOJV2,838.55,NGVD29,38.745556,78.641944,838.5
MOOM2,,,39.308889,76.531111,20
MORM2,39.41,NAVD88,39.33,76.535,39.4
MOZW2,,,38.854722,79.163333,1290
MPBV2,,,38.803056,77.449722,0
MRBM2,,,38.84,76.808056,112
MRFW2,765,NGVD29,39.103889,78.960278,765
MRLM2,422,NAVD88,39.451944,76.955278,422
MSLV2,,,38.642222,78.363889,1365
MUDV2,1360.21,NAVD88,38.486667,78.960556,1360.2
MUVV2,307.03,NAVD88,39.037778,77.722222,307
NADV2,,,38.775833,77.055556,0
NAHD2,,,38.916944,76.969167,0
NBCM2,,,38.7038888888889,76.5288888888889,50
NBDM2,,,39.281389,76.704722,275
NCDV2,,,38.319722,77.036667,0
NCRM2,,,38.966667,76.891111,79
NDMW2,,,39.042778,78.797778,1538.5
NEWM2,,,38.365,76.982222222222,0
NFGV2,294.81,NAVD88,39.072222,77.683889,294.8
NWMV2,880.84,NAVD88,38.693333,78.643056,880.8
OKMW2,1840,NAVD88,39.366667,79.179167,1840
OLTM2,547.3,NAVD88,39.553333,78.555,547.3
ORRM2,,,39.480277777778,76.6875,450
OUDV2,,,38.693889,77.277222,0
PAWW2,487.21,NAVD88,39.538889,78.456389,487.2
PECM2,399.89,NAVD88,39.677778,78.053333,399.9
PETW2,967.87,NAVD88,38.991111,79.176111,967.9
PIRV2,631.58,NGVD29,37.702222,79.027778,631.6
PKTM2,355.43,NAVD88,39.618889,76.690278,355.4
PLKM2,,,38.04,76.323333333333,0
PMBM2,232.62,NAVD88,39.294167,77.407222,232.6
POMM2,39.76,NAVD88,38.596111,77.056111,39.8
PORM2,199.92,NAVD88,39.273611,77.543056,199.9
PPTM2,,,38.133055555556,76.533055555556,0
PRHM2,186.9,NAVD88,39.310278,76.7925,186.9
PRLM2,,,39.107605,76.84547,135
PRNM2,,,39.11045,76.857336,140
PRPV2,,,38.9375,77.241389,0
PRUM2,364.04,NAVD88,39.238333,77.055833,364
PSCM2,7.63,NAVD88,38.705833,76.966111,7.6
PSUV2,,,38.776667,77.058611,0
PTRM2,182.27,NAVD88,39.496389,76.347778,182.3
QTGV2,,,38.52,77.286666666667,0
RBHV2,,,38.004167,78.919722,1515
KLFO3,4250,,42.230277777778,121.76333333333,4250
RCKD2,148.14,NAVD88,38.9725,77.04,148.1
RENV2,251.6,NAVD88,38.530556,77.813889,251.6
RKRV2,532.29,NGVD29,37.869444,78.823611,532.3
RKVM2,260.19,NAVD88,39.068333,77.081667,260.2
RMSV2,,,38.291111,79.345,2128
RNSV2,,,38.986667,77.335556,0
ROSM2,,,39.341111111111,77.633888888889,0
RSPM2,249.6,NAVD88,39.63,76.403333,249.6
RUCV2,439.44,NGVD29,38.280556,78.340278,439.4
RVDM2,11.92,NAVD88,38.960278,76.926111,11.9
RVID2,,,38.891944444444,77.060277777778,0
RVRW2,,,38.743333333333,79.435555555556,0
RXYV2,287.74,NAVD88,38.591667,77.965278,287.7
RYLV2,,,38.801667,77.288333,0
SACM2,310.4,NAVD88,39.449722,77.730278,310.4
SANM2,302.85,NAVD88,39.174722,77.021667,302.9
SAVM2,122.18,NAVD88,39.134444,76.816111,122.2
SCRW2,362.06,NAVD88,39.483056,77.831944,362.1
SFSV2,721.76,NGVD29,38.646111,78.535,721.8
SGIM2,,,38.119722222222,76.476666666667,0
SGSM2,,,38.138333,76.5,0
SHDW2,,,39.400556,77.771667,0
SHEW2,280.26,NAVD88,39.434722,77.801389,280.3
SHNV2,,,38.446944,78.558056,973
SHPM2,,,38.818333,76.751944,0
SKVV2,,,38.3375,79.24,2051.4
SLIM2,0,MLLW,38.32,76.45,10
SLRM2,452.36,NAVD88,39.361667,76.761667,452.4
SMDM2,,,38.2527777777778,76.5338888888889,0
SMPM2,,NAVD88,39.181111,76.852222,270
SPRW2,561.41,NAVD88,39.446944,78.654444,561.4
SRDM2,,,39.507222,79.133889,1495
SRRM2,213.83,NAVD88,39.339444,76.625556,0
SRTM2,229.04,NAVD88,39.391944,76.660833,229
SRVM2,0,,39.501389,79.123611,1495
SSYM2,,,39.191111111111,77.006944444444,330
STCV2,,,37.99,79.122778,1600
STGV2,493.4,NAVD88,38.976667,78.336389,493.4
STMV2,,,37.93,79.164444,1603
STOM2,,,39.345,76.626111,265
STYM2,2276.01,NGVD29,39.301944,79.306944,2276
SUGW2,,,38.466389,79.318889,0
SWNM2,21.2,NAVD88,39.5225,76.1425,21.2
TAYV2,247.37,NGVD29,39.255,77.576667,247.4
TBRV2,,,37.963889,78.946944,1570
KLMO3,4187,,42.200833333333,121.78444444444,4187
TDLV2,,,38.365,79.205,1930
TKMM2,,,38.992778,76.972778,108
TKPM2,161.27,NAVD88,38.986111,77.005278,161.3
TPLM2,,,38.898333333333,76.436666666667,0
TTDM2,400.69,NAVD88,39.326944,76.745278,400.7
TUSW2,450.16,NAVD88,39.469444,77.971667,450.2
TYLV2,575.39,NGVD29,37.715278,78.981944,575.4
UNAM2,,,39.368889,76.648889,0
UPRM2,4.42,NAVD88,38.814167,76.748611,4.4
USLV2,,,37.916667,79.016667,1959
VLDV2,273.5,NAVD88,38.908888888889,77.338611111111,273.5
VNVM2,360.61,NAVD88,39.345833,76.733333,360.6
WANP1,536.15,NAVD88,39.716389,77.606667,536.1
WASD2,0,MLLW,38.873333,77.021111,0
WATD2,,,38.901111111111,76.943055555556,0
WATV2,335.84,NAVD88,39.191111,77.615556,335.8
WAYV2,1296.2,NGVD29,38.0575,78.908333,1296.2
WBGM2,6.68,NAVD88,39.271389,76.648611,6.7
WCCV2,647.09,,39.081111,78.329722,647
WDLM2,376.32,NAVD88,39.318889,76.750833,376.3
WDNM2,325.24,NAVD88,39.313333,76.732222,325.2
WDWW2,,,39.059166666667,78.618611111111,0
WESM2,665.88,NAVD88,39.593333,76.9675,665.9
WFTV2,,,38.925278,77.264167,0
WGLV2,,,38.803333,77.313056,0
WHMM2,33.71,NAVD88,39.370556,76.445833,33.7
WLLM2,327.7,NGVD29,39.609167,77.8475,327.7
WMHM2,19.92,NAVD88,39.383056,76.433056,19.9
WNFV2,325.21,NAVD88,39.205,77.623889,325.2
WOLM2,331.12,NAVD88,39.318056,76.735833,331.1
WOOM2,,,39.331389,76.870278,260
WOXV2,,,38.926944,77.398889,0
WRDW2,1239.6,NAVD88,39.042778,78.598333,1239.6
WRRV2,1295,NAVD88,38.060833,78.895833,1295
WRWM2,262.08,NAVD88,39.510833,76.676389,262.1
WSTM2,958.18,NGVD88,39.493889,79.044722,958.2
X3980,,,39.811944444444,78.716666666667,900
XHYP1,,,39.811944444444,78.716666666667,900
ZSRM2,34.05,NAVD88,38.490556,76.927222,34
ACGA4,,,34.026388888889,91.246666666667,180
ACTA4,,,33.606111111111,91.218611111111,145
AKDA4,160.3,NGVD 1929,34.121111,93.046111,160
AKGA4,0,,33.605833333333,91.278333333333,106
AKNA4,0,,33.605555555556,91.260277777778,101
ALLA4,,,35.939167,92.114167,280
ANAA4,,,34.0292,93.4211,285
ANEA4,,,34.038888888889,93.418055555556,0
APBA4,0,,36.0225,93.354722222222,995
APLA4,269.09,NVGD,34.956666666667,92.985,269
AUGA4,169.85,NGVD 1929,35.294444,91.394167,210
BAGA4,237.72,,35.760278,91.641111,275
BATA4,225,NGVD 1929,35.759722222222,91.638611111111,290
BBMA4,,,33.627777777778,91.445833333333,140
BCAA4,,,35.511388888889,92.817777777778,853
BCMA4,370,,34.881111111111,92.680833333333,500
BENA4,,,34.5675,92.600555555556,310
BGBA4,0,,33.866388888889,91.656111111111,250
BHTA4,182.13,N.G.V.D.,33.875556,93.304444,200
BKRA4,229.56,NGVD 1929,36.1025,91.097778,240
BMDA4,,,34.572222,93.197222,426
BMRA4,,,35.104722222222,93.631388888889,426
BMTA4,,,35.101667,93.650556,500
BNRA4,,,36.422777777778,92.118055555556,0
BONA4,423.39,NGVD 1929,35.106944444444,93.923611111111,423
BOXA4,,,35.938888888889,93.405,0
BRCA4,,NAD83,35.490555555556,92.8025,775
BSFA4,144.78,,34.831111111111,91.376944444444,160
BSGA4,,,36.364722,92.578056,480
BTNA4,260.91,NGVD 1929,34.567778,92.610278,300
BYBA4,,,33.953,91.7333,169
CALA4,0,NGVD,33.311111,92.485,80
GBPA4,120,,34.1833333333333,91.0666666666667,0
GCRA4,,,34.4938,93.0063,396
3760V,,,40.693055555556,73.7825,0
CAMA4,71.69,NGVD 1929,33.596944,92.818056,72
CAUA4,0,,34.918888888889,94.299444444444,570
CDDA4,612,NAVD88,34.382777777778,93.606111111111,612
CIGA4,481,NGVD29,35.586944444444,92.451388888889,481
CLDA4,139.91,NGVD 1929,34.685556,91.315278,140
CLRA4,316.38,NGVD 1929,36.116111,92.143056,317
CNTA4,337,,35.074167,93.2,328
CPCA4,164.17,,35.035277777778,91.321944444444,200
CRGA4,272.9,NGVD 1929,36.401944,90.541389,273
CRKA4,0,,35.468333333333,93.462777777778,367
CTVA4,288.202,NVGD EST.FROM BM PJ6,35.1125,93.168055555556,337
DANA4,303.33,NGVD 1929,35.066667,93.4,303
DARA4,280.16,NGVD 1929,35.226111,93.149444,280
DBGA4,152.93,NGVD 1929,34.791111111111,91.4475,153
DBSA4,,,33.963,91.6922,175
DEWA4,,,35.438055555556,91.745833333333,260
DGDA4,,,34.214722,93.112778,450
DNVA4,0,,35.0375,93.394722222222,375
DRDA4,0,,35.249444444444,93.1675,360
DSCA4,159.87,NGVD 1929,34.976667,91.4925,160
DTLA4,0,,34.668611111111,92.155,280
DUGA4,0,,33.915,91.413333333333,0
DVRA4,0,,35.505833,93.181389,430
EFGA4,200,NAD 1929,35.764166666667,91.294444444444,250
EGPA4,222.99,NGVD 1929,35.857778,90.933333,230
ENOA4,,,35.218333333333,92.279444444444,290
FCUA4,,,34.706944444444,92.344444444444,250
FSXA4,,,35.995277777778,92.215,0
GAPA4,,,34.483888888889,94.126111111111,1100
GBLA4,0,,34.190555555556,91.070833333333,0
GEOA4,170.129,NGVD 1929,35.128889,91.449722,200
GFWA4,,,35.517222222222,91.997222222222,300
GLBA4,545.08,NGVD 1929,35.9885,92.716111111111,606
GLFA4,,,35.569444444444,92.695,0
GRRA4,,,35.520833,91.995,400
GRVA4,410.5,NGVD 1929,34.8725,93.656667,411
GUYA4,0,,35.298611111111,92.403888888889,0
GVLA4,,,34.885555555556,93.684722222222,466
HASA4,,NAD83,35.983055555556,93.0425,0
HDYA4,342.46,,36.313611,91.482778,0
HECA4,,,35.533888888889,92.930833333333,680
HOLA4,366.103,NGVD,34.911944444444,93.056111111111,375
HRRA4,,,36.067777777778,92.577222222222,500
HSEA4,,,34.523611111111,93.054444444444,650
HSXA4,,,34.502777777778,93.050555555556,573
HTVA4,,,35.323611111111,92.872777777778,0
HUSA4,240.26,NGVD 1929,35.012222,92.723333,240
IMBA4,254.07,NGVD 1929,36.205278,91.171944,254
JUDA4,171.77,NGVD 1929,35.267778,91.639444,172
LADA4,0,,34.248888888889,91.906111111111,240
LANA4,727,NAVD88,34.311666666667,93.899722222222,0
LDCA4,,,35.006666666667,91.339166666667,177
LETA4,,,35.361944444444,91.800833333333,229
LIT,,,34.727222222222,92.238888888889,258
LITA4,223.61,NGVD 1929,34.749722,92.269167,224
LMRA4,0,,35.45,93.337778,378
LNDA4,0,,34.4133333333333,92.1019444444444,250
LRCA4,0,,34.724166666667,92.358888888889,0
MAUA4,,,34.863055555556,92.485277777778,305
MBCA4,,,36.3575,92.1125,0
MBDA4,187.71,,35.251944444444,91.110277777778,200
MJBA4,,,35.9386,93.0725,794
MLMA4,324.28,,34.05,93.716666666667,324
MMLA4,,,34.875277777778,92.653888888889,500
MMSA4,,,36.497777777778,91.535555555556,506
LMST2,,,32.705833333333,101.96166666667,2956
LOXT2,,,32.103888888889,101.63277777778,2956
MAF,,,31.947777777778,102.20861111111,2862
MOBA4,0,NGVD,33.301388888889,92.365833333333,90
MOCA4,,,33.792222222222,92.333333333333,200
MOIA4,655.1,NAVD88,34.61,93.6975,697
MOLA4,255.55,NGVD29,35.123888888889,92.786388888889,350
MORA4,255.55,NGVD 1929,35.126944,92.731667,320
MPDA4,,,33.945277777778,91.087777777778,150
MSMA4,,,36.460277777778,91.06,0
MYAA4,,,36.406111111111,91.580555555556,0
MYLA4,0,REPORTS IN ELEV. NVD,34.793055555556,92.358333333333,230
NADA4,,,34.145278,93.713889,435
NAGA4,0,,33.988888888889,91.313055555556,200
NFDA4,,,36.249167,92.237778,425
NMLA4,,,34.952222,93.161389,350
NOGA4,,,34.016667,91.193611,180
NPTA4,194.09,NGVD 1929,35.605278,91.288889,228
NUNA4,,,34.503333333333,94.141388888889,1050
OMBA4,0,,36.4494444444445,93.075,0
OZAA4,0,,35.516666666667,93.868333333333,830
PARA4,0,,34.784444444444,93.978611111111,606
PBFA4,164.71,NGVD 1929,34.288611,91.994722,165
PFAA4,135.73,NGVD 1929,33.979167,91.377778,162
PKGA4,,,36.110277777778,91.449722222222,0
POCA4,241.81,NGVD 1929,36.254167,90.970278,225
PRCA4,,,34.873888888889,92.633888888889,580
PTTA4,182.96,NGVD 1929,35.269444,91.2375,190
QUTA4,,,35.393888888889,92.296944444444,580
RCIA4,472,,34.93,92.593055555556,472
RCKA4,,,35.796944444444,92.928611111111,0
RDTA4,248.16,NGVD 1929,34.426111,92.890833,250
REMA4,,,35.284166666667,92.681111111111,0
RFMA4,,,34.7975,92.933889,698
RVSA4,291.98,NGVD 1929,36.346389,91.114167,295
MAFT2,,,31.954444444444,102.12222222222,2814
MALN5,,,32.856944444444,103.7625,4122
MCCT2,,,31.136666666667,102.28666666667,2448
RYEA4,97.06,NGVD 1929,33.700833,92.025833,105
SCGA4,,,35.546944444444,92.7074,850
SCHA4,129.95,NGVD 1929,34.376389,91.125,200
SFWA4,,,35.557222222222,92.550833333333,0
SHCA4,,,34.228333333333,92.3725,0
SHEA4,,,34.110833333333,92.403333333333,165
SILA4,,NAD83,35.94,92.713333333333,635
SJOA4,560.35,NGVD 1929,35.983056,92.747222,560
SRGA4,0,,35.656944444444,92.292777777778,500
STVA4,,,35.466111111111,93.041111111111,0
SWNA4,,,34.163888888889,91.678055555556,220
TODA4,0,NGVD 1929,35.077222,92.539722,270
VVRA4,,,34.379444444444,94.235555555556,0
WARA4,,,33.606667,92.010556,120
WLBA4,,,35.51,91.817222,0
WLTA4,371.48,NVGD,34.9875,93.6125,400
WNOA4,,,34.797778,92.845556,770
WPGA4,,,34.485833333333,94.117777777778,1080
WRNA4,316.38,316.38,36.223333333333,92.301666666667,600
YCMA4,299,,34.889722222222,92.646666666667,500
YEGA4,541.60498046875,ORIG. GAGE 547.197,36.223055555556,92.679722222222,550
6R6,,,30.048055555556,102.21305555556,2320
ADWT2,,,32.312222222222,102.56055555556,3216
AGFT2,,,29.548055555556,-103.58333333333,3278
AGST2,,,30.906666666667,102.915,3038
AIST2,,,30.154722222222,103.65611111111,0
ALPT2,,,30.365,103.65638888889,4530
ANBT2,4489.49,NGVD29,30.351666666667,103.66666666667,4489.5
ANET2,,,30.479444444444,103.59194444444,0
APET2,,,30.403888888889,103.38194444444,0
ARTN5,,,32.754722222222,104.385,3320
ASET2,,,29.736388888889,103.35472222222,0
ATS,,,32.8525,104.4675,4000
ATSN5,3291.92,NGVD29,32.840833,104.323889,3291.9
AVLN5,3169,USBR,32.491389,104.252222,3157
AWST2,,,32.32,102.51666666667,3169
BART2,,,30.887777777778,102.30055555556,2553
BATN5,,,32.178611111111,104.44055555556,4300
BBPT2,,,29.279444444444,103.30111111111,5300
BGAT2,,,32.268333333333,101.48583333333,2480
BIGT2,,,31.193055555556,101.46944444444,2701
BILT2,,,31.186944444444,101.46888888889,2703
BIST2,,,32.243333333333,101.45333333333,2510
BLHT2,,,30.984444444444,103.74027777778,3220
BNTN5,,,32.515555555556,104.38277777778,3213
MFAT2,,,30.315,104.07194444444,4730
SISKIYOU,,,41.836111111111,123.37916666667,1200
BOQT2,1857,NGVD29,29.183333,102.975,1857
BPG,,,32.2,101.51666666667,4872.5
BQQT2,1857,USGS NAVD88,29.185,102.96222222222,1857
BSKT2,2400.02,NGVD 1929,32.250277777778,101.49055555556,2400
BSSN5,3110,NGVD29,32.184722,104.284444,3544
BTNT2,1750,NGVD29,30.313889,101.741667,1750
CAIT2,2857.96,IB&WC,30.138333333333,104.68194444444,2875
CBLN5,3206,NGVD 1929,32.546667,104.378611,3203
CCLT2,,,32.4,100.85,0
CCRT2,2000,,32.281389,100.858333,0
CDCT2,2030.16,NGVD 1929,32.3925,100.878333,2030.2
CDET2,2857.96,IB&WC,30.175,104.686111,2858
CLRT2,2015,,32.344722,100.919444,0
CMCN5,3156.5,NGVD 1929,32.490278,104.252778,3157
CMHT2,2292,,32.243611,101.311389,2500
COLCH,,NGVD29,27.576388888889,105.38222222222,0
CPDN5,3075.19,NGVD 1929,32.409167,104.215,3075.2
CPPN5,,,32.927222222222,103.85694444444,4200
CPRN5,,,33.343333333333,103.67833333333,4350
CRAT2,,,31.407222222222,102.42833333333,2630
CRBN5,3250,NGVD 1929,32.506111,104.375,3250
CRDT2,,,32.397777777778,100.85916666667,2105
CRLN5,,,32.176944444444,104.44333333333,4402
CSBN5,3171.31,NGVD 1929,32.511111,104.333333,3171
CSBT2,,,29.270833333333,103.30138888889,5400
CSLT2,,,29.135833333333,103.515,2169
CSTT2,2169,IBWC ESTIMATE,29.137778,103.524444,2169
CWIN5,,,32.377777777778,103.79888888889,3418
CWPN5,,,32.347777777778,104.2225,3120
CYAT2,,,31.276686,103.06708,2569
DACN5,3090,NGVD 1929,32.403333,104.229444,3025
MGAN5,2910,NGVD 1929,32.240833,104.064722,2910
MHIT2,,,29.643333333333,103.07861111111,2456
DAYN5,3385.19,NGVD 1929,32.743333,104.414167,3385.2
DEET2,2172.17,NGVD 1929,32.573611,100.9075,2172.2
DGCT2,,,31.996111111111,104.83388888889,6262
DKCN5,3544,,32.290556,104.349167,3544
DOGT2,,,31.992777777778,104.83444444444,6599
DRDT2,,,30.041111111111,102.11388888889,2120
DRET2,,,30.288055555556,101.87388888889,2170
DRNT2,,,30.368888888889,101.96111111111,2530
DRYT2,,,29.951111111111,101.99305555556,2050
DYDT2,,,29.898055555556,101.78805555556,1550
DYNT2,0,,29.823611,102.166667,1267
E11,,,32.331111111111,102.52944444444,3174
E38,,,30.384166666667,103.68333333333,4514
EMDT2,,,29.485556,104.216111,0
EMNT2,,,30.030555555556,103.47305555556,4476
FDIT2,,,30.705277777778,104.02333333333,6790
FDST2,,,30.600555555556,103.88666666667,4764
FDVT2,,,30.663888888889,103.88722222222,4858
FRKT2,,,32.7688,101.4344,2539
FRNT2,,,32.105,101.36305555556,2750
FST,,,30.911944444444,102.91666666667,3010
FSWT2,,,30.811388888889,103.22916666667,0
FTST2,,,30.695,103.36527777778,0
FVST2,,,32.899166666667,101.20194444444,2707
GAAT2,,,32.774166666667,101.445,2530
GACT2,,,31.866666666667,101.48138888889,2655
GCMT2,,,31.656388888889,101.60027777778,2687
GDBT2,,,31.925,104.82527777778,7800
GDFT2,,,31.302777777778,102.87277777778,2425
GDP,,,31.832777777778,104.80888888889,5500
GIVT2,2269.65,NGVD 1929,31.113056,102.417222,2269.7
GNC,,,32.675277777778,102.6525,3323
GNST2,3325,NGVD29,30.9475,103.788611,3325
GRNC6,,,28.994722222222,105.27777777778,0
HBBN5,,,32.726944444444,103.13138888889,3615
HBSN5,,,32.7125,103.35388888889,3816
HCYN5,,,32.761111111111,103.19166666667,3687
HECT2,1630,DUPONT CORPORATION,29.448611111111,102.82222222222,1760
HOB,,,32.6875,103.21666666667,3655
HOPN5,,,32.810833333333,104.73361111111,4091
IAAT2,,,30.912222222222,101.89805555556,0
IANT2,,,30.798888888889,101.83305555556,2100
INK,,,31.779722222222,103.20138888889,2807
IRAT2,2134.15,NGVD 1929,32.539167,101.055278,2134.2
JALN5,,,32.111111111111,103.18694444444,3060
JBGT2,2240,NGVD 1929,32.628611,101.285,2240
JBTT2,2200,USGS,32.593056,101.137778,0
KBAT2,,,31.672777777778,-102.4,2927
KENT2,,,31.0175,104.10944444444,4724
KMRT2,,,31.840833333333,103.13944444444,2861
KNPT2,,,32.625833333333,101.15027777778,2290
LAST2,,,32.722777777778,101.94555555556,2965
LEET2,,,32.081944444444,101.48416666667,2250
LENT2,,,32.304722222222,101.89555555556,2800
LKAT2,,,29.458888888889,103.49944444444,3609
LKWN5,3299.14,NGVD 1929,32.672778,104.368889,3299.1
MLAN5,3070,NGVD 1929,32.229167,104.151944,3070
MLGN5,2895.64,NGVD 1929,32.2075,104.023889,2896
MMYT2,,,31.125,102.22611111111,2433
MNDT2,,,31.943055555556,102.18972222222,2802
MNHT2,,,31.541388888889,103.02,2585
MPAN5,,,32.179722222222,103.72166666667,3510
MRF,,,30.366666666667,104.01666666667,4872.5
MRNT2,,,30.206666666667,103.24472222222,4090
MTXT2,,,32.016666666667,102.01666666667,2776
NDST2,,,32.22,101.629167,2500
NECT2,,,31.62,102.76611111111,2950
NWCT2,,,32.466944444444,101.06833333333,2175
OCHN5,,,32.166944444444,103.42527777778,3460
ODAT2,,,31.825,-102.43333333333,2950
ODET2,,,31.879722222222,102.35916666667,2910
ODO,,,31.921388888889,102.39166666667,3000
ODOT2,,,31.845,102.37,2900
ODWT2,,,31.839444444444,102.39833333333,2907
OENT2,,,31.847222222222,102.3425,2894
OFST2,,,31.836666666667,102.35861111111,2886
ONGC6,2572.1,UNK,29.583333333333,104.43,2572.1
ONNT2,,,31.8775,102.35055555556,2956
ONPT2,,,31.911388888889,102.39194444444,2958
ONWT2,,,31.866388888889,102.38861111111,2933
ORLT2,2730.86,NGVD 1929,31.8725,103.831111,2730.9
OSNT2,,,31.902222222222,102.29555555556,2896
OTST2,,,31.847222222222,102.3425,2900
PAJT2,,,29.327222222222,103.20611111111,3740
PBAN5,3130,NGVD 1929,32.480833,104.263056,3130
PBBT2,,,29.436944444444,103.95833333333,4980
PCST2,2570,NGVD88,31.483889,103.490278,0
PEGC6,2670.5,UNK,29.501944444444,104.7425,2670.5
PEOT2,,,31.378333333333,103.63305555556,2742
PEQ,,,31.382222222222,103.51055555556,2612.3
PGFT2,,NGVD 1929,31.366667,103.005556,2430
PGPT2,,,29.660277777778,103.175,2869
PIOT2,2573.14,NGS 1977,29.604167,104.451389,2577
PJNT2,,,29.3275,103.2075,3740
PKCN5,3268.53,NGVD 1929,32.689444,104.29921,3268.5
PNGT2,,,29.660555555556,103.17361111111,2865
PNJT2,,,29.348333333333,103.20944444444,3494
PNST2,,,31.891111111111,104.81,5609
PPCN5,2889.18,NGVD29,32.188611,103.979444,2889.2
PRBT2,2541.61,NGVD 1929,29.520833,104.29444,2541.6
TELT2,2045.3,USC AND GS 1929,29.034722,103.390278,2078
TFUN5,,,32.623611111111,-103.08333333333,3285
PRDT2,2532,USC&GS 1929 (1943ADJ,29.519167,104.286389,2536
PRET2,,,29.56,-104.36666666667,2570
PRFT2,2645.87,USGS,29.580555555556,104.36527777778,2645.9
PROT2,,,29.551111111111,104.34527777778,2560
PRS,,,29.634166666667,104.36166666667,2939.6
PRST2,2549.86,RP28,29.557778,104.393611,2550
PSBN5,3191.15,NGVD 1929,32.543056,104.371111,3191.2
PSGT2,,,31.894444444444,104.79777777778,5609
PSST2,,,31.891388888889,104.81,5609
QENN5,,,32.203611111111,104.69027777778,5605
RBFN5,2850.05,NGVD 1929,32.075278,104.039444,2850.1
RDBN5,2900.66,NGVD 1929,32.023056,104.05445,2901
RGET2,,,29.185833333333,102.96305555556,1806
RGVT2,,,29.191666666667,102.95416666667,1880
RLAT2,2764,,31.901111,103.909722,2764
RNKT2,,,31.2286111111111,101.946111111111,2615
RTJN5,,,32.854722222222,104.45666666667,0
SART2,,,30.201944444444,101.98111111111,2210
SDCT2,2026.27,,32.7075,100.90555555556,0
SDNT2,2706.35,USGS 1929,30.138611111111,102.47,2760
SEMT2,,,32.713611111111,102.5425,3340
SFIT2,1855,USGS,30.451944,101.732778,1855
SGAT2,3078.36,,30.957778,103.459167,3099
SGST2,,,32.936388888889,102.57444444444,3360
SHDT2,,,30.703888888889,101.81111111111,2080
SHFT2,,,30.688333333333,101.82694444444,2170
SICT2,,,30.458888888889,101.83666666667,1934
SMNT2,,,29.885555555556,103.25888888889,3355
SNK,,,32.693333333333,100.95027777778,3323
SNYT2,,,32.709444444444,100.91083333333,2326
SPCT2,2023.37,1929,30.659444,101.769722,0
SRLT2,,,31.533055555556,101.28305555556,2480
SSAT2,,,30.146944444444,103.72277777778,0
SSOT2,,,30.176944444444,102.72611111111,3650
SSRN5,3280,NGVD 1929,32.588611,104.421389,3280
STGT2,,,29.452777777778,103.48666666667,3680
SWPT2,,,30.176666666667,102.78666666667,0
SYDT2,2318,USGS QUAD MAP,32.715,100.91972222222,2318
TATN5,,,33.255833333333,103.32444444444,4006
TGAT2,2295,,29.261111,103.780556,2360
TNGT2,2200.64,USC & GS 1929,29.202778,103.619444,2200.6
TRGT2,,,29.449722222222,-103.3675,3282
TTSN5,,,33.238888888889,103.35222222222,4017
TZNT2,,,32.313611111111,102.00527777778,2840
VAHT2,,,31.041666666667,104.8375,4065
VALT2,,,30.590833333333,104.49138888889,4449
VILCH,,NGDV29,27.9875,105.77305555556,0
VLNT2,,,30.668611111111,104.82111111111,3913
VLTT2,,,30.5525,104.64666666667,4420
WBRT2,2048.74,NGVD 1929,32.199167,101.013611,2048.7
WCZT2,,,29.510277777778,103.495,3613
WEHT2,,,32.925833333333,102.13222222222,3121
ZZZT3,2857.96,IB&WC,30.55,104.87,2858
ABDM6,220.77,NGVD 1929,33.79,88.315278,221
ABEM6,0,NGVD 1929,33.83,88.52,198
AEEM6,,,34.8302778,88.5211111,0
AMYM6,178.34,NGVD 1929,33.985556,88.551111,210
ARKM6,0,,34.757222,90.124444,240
ARLT1,246.43,NGVD 1929,35.310833,89.639444,270
ATBM6,,,33.769166666667,90.130277777778,0
BBGM6,187.84,NGVD 1929,34.3875,89.881944444444,210
BBYM6,139.8,,34.018333333333,90.162777777778,151
BCHT1,,,35.634166666667,88.414722222222,435
BCKT1,,,35.660277777778,88.421388888889,440
